employee_id,first_name,last_name,gender,aadhaar_id,pan_id,state,city,region,hiredate,department,job_title,education_level,salary,performance_rating,overtime,company_name,birthdate,termdate
00-66713703,Chanchal,Ganesh,Male,295770244047,SXQMW2720F,Uttar Pradesh,Kanpur,North,2017-02-20,Marketing,Digital Marketing Associate,Bachelor,61059,Good,Yes,Tech Mahindra,1974-09-23,
00-65700158,Geetika,Uppal,Male,560093546775,CVWQC3003B,Karnataka,Mysuru,South,2021-05-03,Customer Service,Support Executive,Bachelor,58681,Good,Yes,Ola Cabs,2004-12-21,
00-85667939,Ati,Nori,Female,880201788475,ARWGQ3423O,Delhi,New Delhi,North,2019-09-24,Marketing,SEO Specialist,High School,67698,Satisfactory,No,Infosys,1994-11-15,
00-89773037,Pahal,Patla,Male,768457709291,LQIKT6516H,Delhi,New Delhi,North,2017-10-17,Sales,Sales Specialist,PhD,111852,Needs Improvement,No,Reliance,1992-08-12,
00-44611372,Edhitha,Mani,Male,366084555432,TTIHR8425A,Tamil Nadu,Chennai,South,2019-03-06,Sales,Sales Specialist,Bachelor,92687,Excellent,No,L&T,1989-06-20,
00-82608424,Kabir,Modi,Male,957644031563,RYKLU8862W,Maharashtra,Mumbai,West,2020-12-15,Marketing,Content Creator,High School,79500,Good,No,Tech Mahindra,1991-11-10,
00-94125321,Jagat,Butala,Female,607129366732,YCHRV7876F,Uttar Pradesh,Kanpur,North,2024-10-23,Finance,Finance Manager,PhD,90526,Needs Improvement,No,Reliance,1964-05-22,
00-75710853,Priya,Natarajan,Male,197900739289,VMREL9040F,Gujarat,Ahmedabad,West,2024-01-10,Sales,Business Development Executive,Bachelor,96399,Needs Improvement,No,L&T,1986-04-21,
00-18782936,Abeer,Baral,Male,799052597945,USFHK7547F,Tamil Nadu,Madurai,South,2021-01-16,Operations,Logistics Coordinator,Bachelor,60263,Good,No,Paytm,2001-09-06,
00-13298232,Damyanti,Pradhan,Female,997687547339,SFTHY7841B,Delhi,New Delhi,North,2021-08-21,Customer Service,Support Executive,High School,94241,Good,No,L&T,1966-07-26,
00-74297341,Vincent,Bora,Female,318943849702,ZGYKA8338V,Maharashtra,Nagpur,West,2018-12-15,Operations,Inventory Specialist,High School,71697,Good,No,Wipro,1983-08-28,
00-91107185,Karan,D’Alia,Male,693003638029,DRYKA1462P,Delhi,Rohini,North,2017-10-18,IT,Software Engineer,Bachelor,140876,Good,Yes,Paytm,1977-06-26,
00-61311157,Edhitha,Biswas,Male,565653710874,TYRHG3935Z,Telangana,Hyderabad,South,2023-03-17,Operations,Logistics Coordinator,Bachelor,104997,Satisfactory,No,ICICI Bank,1969-01-06,
00-69807675,Ekiya,Oak,Male,628821085393,SSJDB1251W,Tamil Nadu,Coimbatore,South,2016-06-24,Customer Service,Support Executive,High School,96605,Needs Improvement,No,Flipkart,1992-12-12,
00-67390381,Samar,Sandal,Female,780139151110,ZQDXI2124F,Uttar Pradesh,Noida,North,2018-07-22,IT,Software Engineer,Master,63863,Good,No,Reliance,1990-12-17,
00-58298305,Qabil,Chaudhry,Male,688576927185,GBCEY7039I,Delhi,Dwarka,North,2024-04-13,Operations,Inventory Specialist,High School,124828,Satisfactory,Yes,TCS,1970-08-09,
00-46564659,Bhavani,Venkatesh,Male,273852926056,YCPIY6658H,Karnataka,Mysuru,South,2016-07-10,Operations,Inventory Specialist,Bachelor,133268,Satisfactory,No,L&T,1980-11-15,
00-46898090,Leela,Raju,Male,712588106699,VLVYA1578D,West Bengal,Howrah,East,2018-08-02,Customer Service,Help Desk Technician,Bachelor,59416,Needs Improvement,Yes,Ola Cabs,2002-07-22,
00-97252875,Vritti,Dhawan,Male,829450893698,WNOIU5429Y,Maharashtra,Mumbai,West,2021-07-01,Sales,Sales Representative,Bachelor,131522,Satisfactory,Yes,HDFC Bank,1993-10-30,
00-53197357,Tristan,Sampath,Female,442858101914,TMKUS5620J,Karnataka,Bengaluru,South,2021-06-13,Sales,Business Development Executive,Bachelor,125129,Satisfactory,No,HDFC Bank,1992-02-20,
00-15386897,Ridhi,Master,Female,386421483639,IXLZK7761E,Karnataka,Bengaluru,South,2020-08-22,Customer Service,Support Executive,High School,87219,Good,No,Reliance,1965-08-06,
00-42464312,Mason,Ahuja,Female,272862951414,ZCSVK5855D,Tamil Nadu,Chennai,South,2020-02-17,Sales,Business Development Executive,Master,133124,Good,Yes,L&T,1974-06-23,
00-76267941,Yutika,Ganesh,Male,784153694450,LBICA1630N,West Bengal,Kolkata,East,2015-12-01,Customer Service,Support Executive,High School,122896,Good,No,TCS,2001-11-07,
00-91389863,Bhavna,Kadakia,Male,990060855340,NFWMI7533J,Tamil Nadu,Chennai,South,2020-12-12,Operations,Inventory Specialist,Bachelor,99286,Satisfactory,No,Flipkart,1977-06-13,
00-21022689,Ekaraj,Vora,Male,697265234399,EJZGR1359E,West Bengal,Asansol,East,2023-03-21,Operations,Logistics Coordinator,Bachelor,104464,Satisfactory,Yes,Zomato,1974-07-11,
00-68230939,Oscar,Cherian,Female,860692427919,DVICU3856Q,Delhi,Rohini,North,2017-09-26,Operations,Logistics Coordinator,Bachelor,60714,Satisfactory,No,Ola Cabs,1973-11-05,
00-23681679,Ranveer,Bhatnagar,Female,672062807386,DIGRN0177W,Karnataka,Bengaluru,South,2023-02-15,Sales,Sales Representative,Bachelor,102448,Excellent,No,BYJU'S,1981-11-17,
00-45562997,Luke,Amble,Female,567144342560,BQJDJ5408V,West Bengal,Kolkata,East,2015-08-17,Sales,Sales Representative,Bachelor,64108,Satisfactory,No,HDFC Bank,1994-08-09,
00-42322915,George,Bhargava,Male,410018794018,GNTUU4959P,Maharashtra,Nagpur,West,2017-05-18,Finance,Financial Analyst,PhD,123830,Good,Yes,L&T,1968-09-23,
00-42277727,Abhiram,Chana,Male,368592679130,YQWKP4404D,Maharashtra,Nagpur,West,2017-07-09,Operations,Logistics Coordinator,Bachelor,106373,Needs Improvement,No,ICICI Bank,1987-05-20,
00-32358567,Ojasvi,Lala,Female,304158175609,CPLLC5038E,Tamil Nadu,Chennai,South,2024-06-27,Operations,Logistics Coordinator,Bachelor,72472,Good,No,Reliance,1970-01-19,
00-37276492,Samar,Sheth,Male,396825326654,PBGNU2562X,Karnataka,Mangaluru,South,2020-05-05,Operations,Logistics Coordinator,Bachelor,82005,Satisfactory,No,ICICI Bank,1999-07-22,
00-50359903,Noah,Sinha,Female,813209411762,FBUNM0735C,Maharashtra,Pune,West,2024-05-27,Marketing,SEO Specialist,Bachelor,55138,Satisfactory,Yes,ICICI Bank,2003-08-05,
00-76050877,Gagan,Shah,Male,705200461776,YNNUH1375G,Telangana,Warangal,South,2022-03-06,Operations,Operations Analyst,Bachelor,134891,Good,No,TCS,1966-10-08,
00-42937474,Pratyush,Palla,Male,278337066115,HDDFN3370W,Tamil Nadu,Coimbatore,South,2016-06-24,Marketing,SEO Specialist,High School,96598,Satisfactory,No,TCS,1986-09-10,
00-31901549,Ekani,Lad,Female,978775812811,FIRVM4891X,Tamil Nadu,Madurai,South,2020-09-29,Finance,Accounts Executive,Bachelor,92474,Good,No,TCS,1965-09-09,
00-97224589,Janani,Lata,Female,777291263623,IMMSV1125O,Uttar Pradesh,Lucknow,North,2015-06-26,Marketing,Digital Marketing Associate,Bachelor,77758,Excellent,No,Flipkart,1987-09-10,
00-41680523,Ladli,Dubey,Female,860092755946,YEZXZ6788X,Delhi,New Delhi,North,2024-11-10,Sales,Sales Specialist,PhD,147935,Good,No,Flipkart,1963-01-25,
00-54052386,Bachittar,Nanda,Male,578077295452,HNAJS0542U,Gujarat,Ahmedabad,West,2019-02-21,Customer Service,Support Executive,Bachelor,133495,Needs Improvement,No,Ola Cabs,1986-05-16,
00-43639776,Gautam,Vaidya,Male,545324287196,AENJB8817Z,Maharashtra,Nagpur,West,2023-10-25,Operations,Logistics Coordinator,Bachelor,105289,Good,No,L&T,1968-12-24,
00-19741652,Sudiksha,Raja,Female,136534027421,MWRDE1885Q,Delhi,Rohini,North,2022-11-24,IT,Software Engineer,Bachelor,114393,Excellent,No,Wipro,2004-12-05,
00-12498455,Wridesh,Chaudry,Female,928879513436,JBMPL6464G,Gujarat,Surat,West,2015-05-23,IT,Software Engineer,Master,115802,Excellent,No,Flipkart,1983-03-20,
00-57888703,Qabil,Sarraf,Female,425014108981,JQRPB6655E,Delhi,Rohini,North,2019-12-16,IT,Software Engineer,Bachelor,66669,Good,No,BYJU'S,1967-09-16,
00-82974611,Upasna,Gill,Male,433307005204,RLELP2015P,Telangana,Warangal,South,2017-01-24,Customer Service,Support Specialist,High School,97084,Good,Yes,HDFC Bank,1986-05-11,
00-80281329,Tanveer,Issac,Female,414908363178,WFFSN9621R,Karnataka,Mysuru,South,2019-06-11,IT,IT Support Specialist,High School,89380,Satisfactory,Yes,Paytm,2002-03-06,
00-19835677,Teerth,Grewal,Female,779257874915,PPGWA3800A,Maharashtra,Mumbai,West,2018-12-15,Sales,Sales Specialist,Bachelor,101918,Good,No,Zomato,1968-03-13,
00-64648635,Ayush,Nanda,Male,646936361979,QRNVL0803B,Tamil Nadu,Madurai,South,2021-03-08,Operations,Operations Analyst,Bachelor,90375,Good,Yes,HDFC Bank,2000-07-21,
00-44291686,Mohammed,Kala,Female,965644499583,HXJPX4918T,Karnataka,Bengaluru,South,2018-09-27,IT,IT Support Specialist,Bachelor,124577,Good,No,Wipro,1999-10-14,
00-41309206,Onveer,Chaudhuri,Female,942720695701,ZBTTC4382X,Gujarat,Ahmedabad,West,2017-09-24,IT,System Administrator,Bachelor,112125,Good,Yes,Infosys,1979-09-17,
00-94769466,Eta,Borra,Male,738163763256,KPNXY5190N,Maharashtra,Nagpur,West,2019-08-22,Operations,Inventory Specialist,Bachelor,112972,Excellent,No,L&T,2005-01-20,
00-55709544,Warinder,Dhawan,Male,662174819692,MSQKY5878C,Uttar Pradesh,Kanpur,North,2020-03-27,Customer Service,Support Specialist,Bachelor,105799,Good,No,Wipro,1990-07-05,
00-75853951,Ojas,Nair,Female,951917777960,VNHFW4674E,Uttar Pradesh,Noida,North,2019-08-26,Customer Service,Help Desk Technician,High School,105859,Excellent,Yes,ICICI Bank,1989-07-18,
00-80705833,Yash,Zachariah,Male,172476879383,NBMUU1057M,Maharashtra,Pune,West,2019-03-15,IT,Software Engineer,Bachelor,137389,Good,No,Paytm,1983-06-27,
00-67184562,Darika,Loke,Male,449400147927,FJQMF1803C,Karnataka,Mysuru,South,2022-06-02,Sales,Sales Representative,Bachelor,68588,Needs Improvement,No,Reliance,1984-04-21,
00-24265580,Vrinda,Sheth,Male,771602939553,FTILE6230K,Gujarat,Surat,West,2020-09-26,Operations,Logistics Coordinator,Bachelor,96289,Needs Improvement,Yes,Infosys,2001-02-13,
00-90823052,Waida,Kanda,Female,789296461915,CDCVR9588P,Uttar Pradesh,Lucknow,North,2015-02-28,Customer Service,Support Executive,Bachelor,58089,Good,No,Wipro,2000-08-01,
00-18095415,Maya,Mann,Male,833166998460,QJCZG3769H,Tamil Nadu,Chennai,South,2024-03-31,Operations,Inventory Specialist,Bachelor,79632,Excellent,No,Zomato,2000-04-30,
00-57343003,Anmol,Natarajan,Male,335554512603,VLAXI5085G,Karnataka,Mangaluru,South,2017-04-06,Operations,Logistics Coordinator,Bachelor,61188,Satisfactory,Yes,HCL Technologies,2003-07-19,
00-49313347,Zehaan,Tara,Male,521533385327,RJNJO5754I,Tamil Nadu,Coimbatore,South,2017-08-11,Operations,Logistics Coordinator,Bachelor,83165,Good,Yes,HDFC Bank,1995-11-14,
00-64959112,Jackson,Gole,Female,238954788365,HIKOI4437E,Telangana,Warangal,South,2015-11-22,Marketing,Content Creator,Bachelor,65475,Satisfactory,No,Ola Cabs,1969-08-19,
00-44526430,Reva,Agate,Male,667997141038,JYUDS7372Q,Karnataka,Mysuru,South,2022-03-09,Operations,Logistics Coordinator,Bachelor,101160,Good,No,L&T,1970-08-02,
00-67643192,Owen,Sarraf,Female,838147172594,WQGWP5939E,West Bengal,Kolkata,East,2016-01-26,IT,System Administrator,Master,105500,Good,No,Paytm,1982-10-09,
00-54083763,Christopher,Narula,Male,922821868228,FZSUD6166G,Maharashtra,Nagpur,West,2023-03-31,Sales,Business Development Executive,Bachelor,102854,Good,No,Paytm,1989-12-18,
00-81359134,Upadhriti,Vyas,Male,493466183194,MMUMN8320H,Maharashtra,Mumbai,West,2016-11-28,IT,IT Manager,PhD,106046,Needs Improvement,No,Ola Cabs,1961-05-06,
00-87681550,Isaiah,Kala,Female,504119771680,ARDDC2930B,Karnataka,Mangaluru,South,2023-06-28,IT,Software Engineer,Bachelor,127121,Good,No,TCS,1966-04-14,
00-96257027,Eta,Devi,Female,712705841554,ZONNW7512L,Karnataka,Mangaluru,South,2022-07-30,Customer Service,Help Desk Technician,Bachelor,101025,Good,No,L&T,1990-06-04,
00-89188032,Zilmil,Kibe,Male,150469443573,RIKKS3534Q,Karnataka,Bengaluru,South,2022-02-17,Marketing,Digital Marketing Associate,Bachelor,98195,Satisfactory,No,Wipro,2001-01-31,
00-81417149,Ayaan,Chaudhari,Male,405046360588,UIUDJ8701F,Tamil Nadu,Chennai,South,2020-02-19,Sales,Sales Representative,Bachelor,80159,Good,No,Zomato,1995-04-09,
00-99595027,Janya,Ranganathan,Female,173249745045,TDVJN0528E,Karnataka,Mangaluru,South,2016-09-23,IT,Software Engineer,Master,110510,Needs Improvement,No,Ola Cabs,1976-11-13,
00-64163219,Chatura,Guha,Female,858497044403,WUEIW7727P,Maharashtra,Mumbai,West,2024-03-04,Customer Service,Help Desk Technician,Bachelor,102750,Satisfactory,Yes,Infosys,1995-02-07,
00-83947055,Chaitanya,Lanka,Male,118285958689,QPGMX9058R,Karnataka,Bengaluru,South,2018-10-05,Finance,Accounts Payable Specialist,Bachelor,88649,Good,Yes,L&T,1989-11-02,
00-74988028,Vrinda,Shroff,Female,791027440650,YGFIX2978Z,Uttar Pradesh,Kanpur,North,2022-07-08,Operations,Operations Analyst,Bachelor,130437,Needs Improvement,No,HDFC Bank,1980-08-21,
00-74249787,Yashawini,Sarma,Male,526840278681,DKWGA7420P,Tamil Nadu,Madurai,South,2022-05-08,Operations,Operations Analyst,Master,95997,Excellent,No,ICICI Bank,2002-07-10,
00-28545926,Shivansh,Pradhan,Female,377733792232,YCEJU8876F,Tamil Nadu,Coimbatore,South,2023-08-31,Sales,Business Development Executive,PhD,106098,Satisfactory,No,TCS,1995-09-07,
00-80086420,Ishanvi,Goyal,Female,821072319959,HXUPA6061W,Delhi,New Delhi,North,2023-03-28,Sales,Business Development Executive,Bachelor,69961,Excellent,No,Zomato,2005-02-13,
00-91916601,Meera,Bhat,Female,599000749309,SIGGF2671P,Uttar Pradesh,Kanpur,North,2015-10-18,Operations,Inventory Specialist,Bachelor,120765,Satisfactory,Yes,Infosys,1993-12-07,
00-84169663,Banjeet,Jaggi,Female,381571861096,TFEWN0760Z,Maharashtra,Mumbai,West,2024-01-07,Operations,Inventory Specialist,Bachelor,81016,Excellent,No,L&T,1999-06-18,
00-90594177,Chasmum,Keer,Male,427769633795,SHJXO3521H,Telangana,Hyderabad,South,2020-12-02,IT,Software Engineer,Bachelor,140200,Good,No,TCS,1974-04-22,
00-59337859,Finn,Nagi,Male,620875939102,STPBC9186A,Telangana,Nizamabad,South,2020-02-09,IT,System Administrator,Master,72243,Good,No,HCL Technologies,1983-09-20,
00-49511852,Ekalinga,Palan,Female,209596567023,RJYJW3149I,Delhi,Dwarka,North,2020-10-31,Operations,Logistics Coordinator,Bachelor,75570,Good,No,Flipkart,1994-05-29,
00-41467907,Nicholas,Kade,Female,504448023396,PHFBI6484M,Maharashtra,Nagpur,West,2018-11-14,Customer Service,Help Desk Technician,Bachelor,55428,Satisfactory,No,TCS,2000-01-04,
00-50162873,Girik,Bajaj,Male,265163115553,BVJOZ2622W,Telangana,Nizamabad,South,2020-10-11,Operations,Inventory Specialist,Bachelor,131761,Good,No,TCS,1967-09-12,
00-98233016,Oliver,Pall,Female,886550344536,WJCKI3393O,Maharashtra,Mumbai,West,2017-08-30,Operations,Operations Analyst,Bachelor,57006,Satisfactory,No,Tech Mahindra,1966-10-25,
00-70162702,George,Mitter,Female,954058489814,EBHZI1956O,Delhi,Dwarka,North,2019-03-14,Marketing,SEO Specialist,Bachelor,111897,Good,Yes,Paytm,1968-05-16,
00-27714242,Aradhana,Vaidya,Male,698735911460,ABKMF5697I,West Bengal,Asansol,East,2018-03-12,IT,Software Engineer,Master,98292,Needs Improvement,No,Paytm,1985-02-18,
00-19872131,Ronith,Ahluwalia,Male,721126509057,HJLAC1846P,Maharashtra,Mumbai,West,2023-07-29,Operations,Logistics Coordinator,Bachelor,69334,Satisfactory,No,Wipro,1977-12-25,
00-51058904,Upma,Butala,Female,357940608913,VOMHT7188L,Gujarat,Vadodara,West,2017-03-18,Customer Service,Support Specialist,High School,66212,Excellent,Yes,Wipro,1974-05-27,
00-24252291,Xalak,Chander,Male,109638745710,YYGRX7444N,Maharashtra,Mumbai,West,2023-08-10,Customer Service,Support Executive,Bachelor,133859,Good,No,L&T,1979-03-23,
00-74066183,Ishwar,Dhillon,Male,366320277347,JGCYE4060K,Gujarat,Vadodara,West,2017-05-25,Operations,Operations Analyst,Bachelor,97407,Excellent,No,HCL Technologies,1990-08-18,
00-60799464,Matthew,Doshi,Female,945007135768,AQLTX8002R,Tamil Nadu,Coimbatore,South,2019-02-12,Sales,Business Development Executive,Master,101809,Good,No,Infosys,1972-07-18,
00-82990181,Nakul,Dalal,Male,399761574356,DCPRA3807Z,Maharashtra,Nagpur,West,2018-11-12,Operations,Logistics Coordinator,Bachelor,126880,Satisfactory,No,Zomato,1973-08-01,
00-55958118,Triveni,Rout,Female,845827429457,ETPMV7102A,Maharashtra,Mumbai,West,2023-06-19,Operations,Inventory Specialist,High School,110282,Needs Improvement,No,Infosys,1972-02-06,
00-99570641,Liam,Bera,Female,344827371052,OGHJX9460A,Uttar Pradesh,Kanpur,North,2019-02-11,IT,System Administrator,Master,107125,Good,No,Wipro,1998-08-28,
00-21763654,Gaurav,D’Alia,Female,654734552853,VFVPW8820J,Maharashtra,Pune,West,2022-02-11,HR,HR Assistant,Bachelor,105350,Good,No,Tech Mahindra,1993-05-24,
00-10138752,Neha,Cheema,Male,598485163804,AZUAL7754L,Maharashtra,Pune,West,2019-02-17,Operations,Operations Analyst,Master,86240,Excellent,Yes,Wipro,1966-08-24,
00-46536556,Pratyush,Barman,Female,231615299836,EUTKL3928J,Karnataka,Mysuru,South,2017-02-14,Sales,Sales Representative,Bachelor,64602,Satisfactory,No,L&T,1999-11-27,
00-93834135,Azad,Sekhon,Female,918352678002,AAPUI6956A,Delhi,Dwarka,North,2023-02-19,IT,Software Engineer,Master,91688,Needs Improvement,No,HDFC Bank,1997-02-03,
00-76122765,Hemal,Wadhwa,Male,108215127252,JZQMS5293S,Delhi,New Delhi,North,2024-10-04,Operations,Operations Analyst,Bachelor,97787,Good,No,Infosys,2001-10-16,
00-52742180,Yuvraj,Hora,Male,517644244559,DFNLB0143G,Maharashtra,Nagpur,West,2020-12-03,Customer Service,Support Specialist,High School,82353,Excellent,No,Flipkart,1976-04-23,
00-30192445,Tanish,Bansal,Male,272217863113,RBUZL1902R,Karnataka,Mysuru,South,2022-04-17,IT,IT Support Specialist,High School,75321,Excellent,No,Paytm,1977-09-15,
00-71265533,Reyansh,Sankar,Male,820564759231,PXALY7570G,Maharashtra,Nagpur,West,2022-05-19,IT,IT Support Specialist,High School,89134,Excellent,No,ICICI Bank,1984-12-18,
00-56659693,Sathvik,Yadav,Male,151137317701,IMDOS1107Z,Maharashtra,Mumbai,West,2021-01-05,IT,System Administrator,Bachelor,126709,Satisfactory,No,BYJU'S,1993-10-15,
00-32574884,Praneel,Shah,Male,715951717718,CLTIX9094U,Tamil Nadu,Madurai,South,2016-08-25,Customer Service,Support Specialist,Bachelor,137905,Satisfactory,No,Ola Cabs,1992-12-14,
00-79097959,Charvi,Verma,Male,546882059078,VSQOZ2277C,Telangana,Nizamabad,South,2015-02-07,IT,IT Support Specialist,High School,116881,Good,No,ICICI Bank,1993-06-21,
00-81070997,Baghyawati,Goda,Male,371327147787,MBGIB9677T,Maharashtra,Pune,West,2017-02-06,Operations,Logistics Coordinator,Bachelor,136140,Good,No,L&T,1978-08-29,
00-98838828,Bhavani,Bajaj,Male,480783649612,OMNOL2257A,Karnataka,Mysuru,South,2024-10-15,HR,HR Coordinator,Bachelor,76722,Satisfactory,Yes,BYJU'S,1977-10-15,
00-30319821,Megha,Vohra,Male,964565425268,RWVDO2087M,Karnataka,Bengaluru,South,2023-02-21,Sales,Sales Representative,Bachelor,74437,Good,No,ICICI Bank,1987-08-03,
00-74435610,Geetika,Anand,Female,343147667096,IPJWV9541S,Uttar Pradesh,Kanpur,North,2018-07-29,IT,Software Engineer,Bachelor,81029,Good,No,Tech Mahindra,1968-08-19,
00-43244423,Eta,Desai,Male,744917149618,IRRWS8407Q,Uttar Pradesh,Lucknow,North,2023-02-24,Operations,Logistics Coordinator,Bachelor,59294,Excellent,No,Flipkart,1989-10-14,
00-40264945,Bhavini,Prashad,Female,475448405865,YQYUF1934S,West Bengal,Kolkata,East,2022-02-16,Finance,Financial Analyst,PhD,92605,Good,No,ICICI Bank,1978-04-21,
00-73944131,Rishi,Peri,Female,145222779487,INZHV6478I,Maharashtra,Mumbai,West,2023-12-29,Sales,Sales Specialist,Bachelor,72271,Needs Improvement,No,Ola Cabs,1995-09-07,
00-31383421,Inaya,Rai,Male,554139489688,SDQGC9263Q,Maharashtra,Pune,West,2018-11-02,Operations,Logistics Coordinator,Bachelor,76981,Good,No,Tech Mahindra,1991-12-06,
00-39700560,Dominic,Agarwal,Male,482582619687,UZXPM6947H,Karnataka,Mysuru,South,2022-10-21,Customer Service,Support Specialist,High School,117351,Good,No,TCS,1977-11-09,
00-27523295,Tanish,Pai,Female,943774949068,RPVTB0664T,Karnataka,Mangaluru,South,2023-02-16,Customer Service,Support Executive,Bachelor,82539,Good,No,HDFC Bank,1977-05-12,
00-37852569,Watika,Badal,Female,953576882558,LPVMP2648B,Tamil Nadu,Madurai,South,2019-10-10,Customer Service,Support Executive,Bachelor,75140,Good,No,HCL Technologies,1994-09-06,
00-28214447,Veer,Setty,Male,375020161069,VRCPI8053N,West Bengal,Asansol,East,2020-02-13,Sales,Sales Specialist,PhD,99953,Satisfactory,Yes,Tech Mahindra,1968-09-15,
00-64827718,Anya,Halder,Male,326599670162,RFRKB8312N,Gujarat,Surat,West,2020-06-03,Customer Service,Support Specialist,High School,60563,Good,No,BYJU'S,1965-08-04,
00-38297525,Jagrati,Narain,Female,979457543604,BFMIY7009K,Gujarat,Surat,West,2017-07-16,IT,Software Engineer,Bachelor,110254,Good,No,HCL Technologies,1978-12-02,
00-57329054,Lila,Mohanty,Male,331826366835,EOQKM2898Y,Karnataka,Bengaluru,South,2017-10-05,Operations,Logistics Coordinator,Bachelor,72664,Good,Yes,Ola Cabs,2002-11-10,
00-51875969,Kalpit,Kala,Male,668705865471,DRSPF4297T,Telangana,Warangal,South,2020-11-04,Operations,Inventory Specialist,High School,64456,Good,No,Paytm,2005-01-06,
00-94703401,Aashi,Borde,Female,520896292870,OCNJS3724D,Karnataka,Bengaluru,South,2018-11-20,Operations,Inventory Specialist,Bachelor,63322,Good,No,Zomato,1973-12-03,
00-56725865,Nachiket,Bal,Female,927997238219,VQFMX7332L,Maharashtra,Mumbai,West,2016-02-21,Sales,Business Development Executive,Bachelor,125365,Satisfactory,No,Paytm,1966-08-26,
00-30609661,Vasatika,Bhagat,Female,530926847307,HUZNF8842F,Telangana,Warangal,South,2018-06-03,Finance,Financial Analyst,Bachelor,90409,Good,No,Tech Mahindra,1984-12-16,
00-37524687,Janaki,Edwin,Male,802356599375,TOYBD9284D,Maharashtra,Mumbai,West,2022-06-24,Customer Service,Help Desk Technician,High School,123225,Satisfactory,No,Paytm,2003-11-02,
